Ruta,X,Y,Direccion
39,21.879682,-102.248196,1
39,21.878612,-102.247802,1
39,21.876613,-102.247013,1
39,21.874782,-102.246315,1
39,21.873501,-102.245829,1
39,21.872389,-102.245404,1
39,21.871375,-102.244949,1
39,21.870361,-102.244509,1
39,21.869418,-102.244175,1
39,21.868868,-102.244115,1
39,21.868207,-102.244312,1
39,21.867798,-102.244509,1
39,21.867925,-102.244873,1
39,21.868305,-102.245981,1
39,21.869474,-102.247999,1
39,21.870319,-102.249349,1
39,21.870952,-102.250411,1
39,21.871614,-102.251489,1
39,21.871459,-102.251777,1
39,21.871079,-102.252232,1
39,21.870783,-102.252536,1
39,21.870558,-102.253431,1
39,21.870375,-102.254235,1
39,21.870094,-102.255418,1
39,21.869925,-102.256647,1
39,21.869713,-102.257497,1
39,21.870375,-102.257755,1
39,21.871685,-102.258104,1
39,21.872656,-102.258423,1
39,21.873445,-102.258756,1
39,21.874402,-102.259697,1
39,21.874965,-102.260486,1
39,21.875436,-102.262044,1
39,21.875738,-102.263186,1
39,21.875862,-102.263856,1
39,21.875732,-102.264832,1
39,21.875501,-102.265706,1
39,21.875258,-102.266101,1
39,21.874684,-102.266669,1
39,21.874163,-102.267263,1
39,21.873867,-102.268047,1
39,21.873737,-102.268959,1
39,21.873701,-102.269891,1
39,21.873666,-102.270446,1
39,21.873672,-102.270778,1
39,21.873642,-102.271116,1
39,21.873642,-102.271875,1
39,21.873636,-102.272245,1
39,21.873619,-102.273151,1
39,21.873644,-102.274098,1
39,21.873614,-102.274924,1
39,21.873614,-102.275868,1
39,21.873644,-102.276748,1
39,21.873614,-102.277574,1
39,21.873604,-102.278529,1
39,21.873564,-102.279688,1
39,21.873594,-102.280814,1
39,21.873584,-102.281565,1
39,21.873594,-102.281834,1
39,21.873563,-102.282645,1
39,21.873604,-102.284323,1
39,21.873622,-102.285726,1
39,21.873622,-102.287161,1
39,21.873504,-102.288003,1
39,21.873267,-102.288724,1
39,21.872941,-102.289688,1
39,21.872746,-102.290549,1
39,21.872485,-102.291704,1
39,21.872349,-102.292424,1
39,21.872231,-102.293037,1
39,21.872584,-102.293154,1
39,21.873324,-102.293333,1
39,21.874188,-102.293575,1
39,21.875088,-102.293875,1
39,21.876018,-102.294175,1
39,21.877308,-102.294539,1
39,21.878167,-102.294787,1
39,21.878723,-102.294979,1
39,21.878634,-102.295502,1
39,21.878528,-102.295961,1
39,21.878812,-102.296038,1
39,21.879694,-102.296319,1
39,21.880511,-102.296516,1
39,21.881132,-102.296567,1
39,21.881813,-102.296944,1
39,21.882151,-102.297129,1
39,21.882885,-102.297454,1
39,21.883181,-102.296752,1
39,21.883382,-102.296274,1
39,21.883731,-102.295349,1
39,21.883651,-102.295253,1
39,21.883353,-102.295175,1
39,21.883014,-102.295065,1
39,21.882559,-102.294939,1
39,21.882053,-102.294776,1
39,21.881496,-102.294569,1
39,21.881242,-102.294524,1
39,21.880841,-102.294408,2
39,21.881145,-102.293451,2
39,21.881297,-102.292718,2
39,21.881346,-102.292278,2
39,21.880755,-102.292157,2
39,21.880199,-102.292043,2
39,21.879607,-102.291944,2
39,21.879192,-102.291861,2
39,21.878982,-102.291863,2
39,21.878509,-102.291868,2
39,21.877972,-102.291755,2
39,21.877021,-102.291535,2
39,21.875986,-102.291267,2
39,21.875448,-102.291128,2
39,21.874741,-102.290935,2
39,21.874193,-102.290795,2
39,21.873636,-102.290645,2
39,21.873198,-102.290398,2
39,21.872829,-102.290237,2
39,21.872941,-102.289688,2
39,21.873267,-102.288724,2
39,21.873504,-102.288003,2
39,21.873622,-102.287161,2
39,21.873622,-102.285726,2
39,21.873604,-102.284323,2
39,21.873563,-102.282645,2
39,21.873594,-102.281834,2
39,21.873584,-102.281565,2
39,21.873594,-102.280814,2
39,21.873564,-102.279688,2
39,21.873604,-102.278529,2
39,21.873614,-102.277574,2
39,21.873644,-102.276748,2
39,21.873614,-102.275868,2
39,21.873614,-102.274924,2
39,21.873644,-102.274098,2
39,21.873619,-102.273151,2
39,21.873636,-102.272245,2
39,21.873642,-102.271875,2
39,21.873642,-102.271116,2
39,21.873672,-102.270778,2
39,21.873666,-102.270446,2
39,21.873701,-102.269891,2
39,21.873737,-102.268959,2
39,21.873867,-102.268047,2
39,21.874163,-102.267263,2
39,21.874684,-102.266669,2
39,21.875258,-102.266101,2
39,21.875501,-102.265706,2
39,21.875732,-102.264832,2
39,21.875862,-102.263856,2
39,21.875738,-102.263186,2
39,21.875436,-102.262044,2
39,21.874965,-102.260486,2
39,21.874402,-102.259697,2
39,21.873445,-102.258756,2
39,21.872656,-102.258423,2
39,21.871685,-102.258104,2
39,21.870375,-102.257755,2
39,21.869713,-102.257497,2
39,21.869925,-102.256647,2
39,21.870094,-102.255418,2
39,21.870375,-102.254235,2
39,21.870558,-102.253431,2
39,21.870783,-102.252536,2
